X;Y;OBJECTID;StopID;EasyGo;Street;CrossStreet;Easting;Northing;Longitude;Latitude;Municipality;Status;RMWID
524808.9691;4802659.4224;7112;13691;7034;Bleams Rd;Bergey Crt;524809.184;4802659.461;-80.693748;43.376393;Wilmot;Active;BS13691
543179.8172;4806349.1815;6160;10896;1863;Bleams Rd;Century Hill Dr;543179.8171777;4806349.1815241;-80.46669197;43.408783;Kitchener;Active;BS10896
543267.3386;4806362.5088;6454;10879;1846;Bleams Rd;Century Hill Dr;543267.33856906;4806362.50881136;-80.46560999;43.40889795;Kitchener;Active;BS10879
542190.5564;4806034.9149;7558;13983;2062;Bleams Rd;Colony Dr;542190.5564;4806034.9149;-80.47893395;43.40600965;Kitchener;Active;BS13983
542208.5481;4806014.8066;7577;13979;2060;Bleams Rd;Colony Dr;542208.5481;4806014.8066;-80.47871331;43.40582758;Kitchener;Active;BS13979
543903.3699;4806608.3365;4476;12678;3608;Bleams Rd;Fallowfield Dr;543898.60742498;4806601.51016333;-80.45779441;43.41101323;Kitchener;Active;BS12678
543969.7526;4806608.3388;7126;12677;3607;Bleams Rd;Fallowfield Dr;543969.75256957;4806608.33877338;-80.45691516;43.41107055;Kitchener;Active;BS12677
543727.1351;4806541.9523;5007;10895;1862;Bleams Rd;Homer Watson Blvd;543727.13509285;4806541.95228616;-80.45991699;43.41048699;Kitchener;Active;BS10895
543729.6583;4806526.7554;6431;10880;1847;Bleams Rd;Homer Watson Blvd;543729.6583212;4806526.75537945;-80.45988704;43.41035001;Kitchener;Active;BS10880
544520.4513;4806775.9247;4913;10882;1849;Bleams Rd;Manitou Dr;544520.45128088;4806775.92466176;-80.45009995;43.41254699;Kitchener;Active;BS10882
544334.0787;4806737.4925;4531;10881;1848;Bleams Rd;Otanabee Dr;544334.0787081;4806737.49248452;-80.45240497;43.41221199;Kitchener;Active;BS10881
544315.237;4806746.0307;5518;10894;1861;Bleams Rd;Otonabee Dr;544315.23695389;4806746.03074659;-80.45263699;43.41228999;Kitchener;Active;BS10894
541190.6096;4805695.776;7561;13985;2064;Bleams Rd;Path To Marlis Cres;541190.6096;4805695.776;-80.49130866;43.40301161;Kitchener;Active;BS13985
542548.4035;4806148.3202;7569;13982;2061;Bleams Rd;Strasburg Rd;542548.4035;4806148.3202;-80.47450579;43.40701054;Kitchener;Active;BS13982
542571.8031;4806133.1787;7579;13980;2105;Bleams Rd;Strasburg Rd;542571.8031;4806133.1787;-80.47421798;43.40687287;Kitchener;Active;BS13980
541682.6528;4805863.8707;7557;13984;2063;Bleams Rd;Thistledown Dr;541625.447;4805843.3163;-80.48592753;43.40431606;Kitchener;Active;BS13984
541646.932;4805828.9037;7566;13978;2059;Bleams Rd;Trillium Dr;541709.0138;4805850.7646;-80.48489496;43.40437849;Kitchener;Active;BS13978
541145.9027;4805662.4278;7573;13977;2058;Bleams Rd;Washburn Rd;541145.9027;4805662.4278;-80.49186327;43.40271379;Kitchener;Active;BS13977
542399.1336;4807273.7033;4078;13914;2087;Block Line Rd;Country Hill Dr;542399.1336;4807273.7033;-80.47626195;43.41715201;Kitchener;Active;BS13914
542418.4964;4807261.0367;4554;13698;1025;Block Line Rd;Country Hill Dr;542418.561;4807260.892;-80.476023;43.417036;Kitchener;Active;BS13698
543525.0223;4807829.9922;5817;13807;1458;Block Line Rd;Courtland Ave E;543525.022;4807830.204;-80.462311;43.422098;Kitchener;Active;BS13807
543490.299;4807829.571;7636;14052;2351;Block Line Rd;Courtland Ave E;543490.299;4807829.571;-80.46273958;43.42209454;Kitchener;Active;BS14052
543181.3249;4807485.9853;4293;13703;1033;Block Line Rd;Fallowfield Dr;543180.014;4807486.485;-80.4666;43.419023;Kitchener;Active;BS13703
543158.4676;4807453.5535;7544;13954;2024;Block Line Rd;Fallowfield Dr;543158.494;4807453.549;-80.466868;43.418728;Kitchener;Active;BS13954
542634.6079;4807333.9108;6293;13699;1028;Block Line Rd;Kingswood Dr;542634.753;4807333.976;-80.473347;43.417681;Kitchener;Active;BS13699
542608.7959;4807346.6781;7546;13953;2086;Block Line Rd;Kingswood Dr;542608.796;4807346.519;-80.473667;43.417796;Kitchener;Active;BS13953
541169.8844;4806779.204;5364;11946;2888;Block Line Rd;Laurentian Dr;541169.88438469;4806779.20399427;-80.49148299;43.41276803;Kitchener;Active;BS11946
541114.6785;4806748.0803;6752;11939;2881;Block Line Rd;Laurentian Rd;541114.67845713;4806748.0803294;-80.49216719;43.41249082;Kitchener;Active;BS11939
543330.4954;4807595.3072;7106;13840;2025;Block Line Rd;Lennox Lewis Way;543330.4954;4807595.3072;-80.46473223;43.41999448;Kitchener;Active;BS13840
543304.3561;4807602.7385;4894;12544;3474;Block Line Rd;St Mary's High School;543303.465;4807602.641;-80.465066;43.420062;Kitchener;Active;BS12544
542070.1327;4807114.8257;7380;11943;2885;Block Line Rd;Strasburg Rd;542070.13268156;4807114.82567944;-80.48033802;43.41574;Kitchener;Active;BS11943
542144.4777;4807142.4272;7549;13952;1973;Block Line Rd;Strasburg Rd;542144.478;4807142.093;-80.479418;43.415981;Kitchener;Active;BS13952
540555.9341;4806607.0044;4265;12968;3004;Block Line Rd;Westmount Rd E;540555.9340959;4806607.00438396;-80.4990788;43.41125099;Kitchener;Active;BS12968
540565.0485;4806636.0538;5600;12967;3189;Block Line Rd;Westmount Rd E;540564.987;4806636.44;-80.49896407;43.41151206;Kitchener;Active;BS12250
543474.1847;4807910.3994;4268;13402;6109;Block Line Station;ION platform - Northbound;543474.668;4807910.616;-80.462926;43.422825;Kitchener;Active;BS13402
543461.6968;4807900.7418;3974;13401;6015;Block Line Station;ION platform - Southbound;543461.913;4807900.259;-80.463085;43.422733;Kitchener;Active;BS13401
542254.7654;4814375.7477;6148;11490;2438;Bloomingdale Rd N;Horning Dr;542254.76538119;4814375.74773976;-80.47749501;43.48110701;Kitchener;Active;BS11490
542951.3166;4814719.7777;5221;11487;2435;Bloomingdale Rd N;Nelson Ave;542951.31658641;4814719.77771345;-80.46885497;43.48416496;Kitchener;Active;BS11487
542432.9663;4814459.9406;6444;11489;2437;Bloomingdale Rd N;Prince St;542432.96632227;4814459.94060254;-80.47528498;43.48185499;Kitchener;Active;BS11489
542768.7536;4814624.5471;6667;11488;2436;Bloomingdale Rd N;Stanley Ave;542768.75359369;4814624.54709736;-80.47111997;43.48331797;Kitchener;Active;BS11488
542539.6079;4810072.3201;6082;13803;1390;Borden Ave S;Charles St E;542539.502;4810072.426;-80.47431;43.442344;Kitchener;Active;BS13803
542555.8004;4810067.3459;6775;13802;1391;Borden Ave S;Charles St E;542555.8;4810067.346;-80.474109;43.442297;Kitchener;Active;BS13802
542454.5668;4810080.225;4441;13398;6111;Borden Station;ION platform - Northbound;542454.407;4810080.214;-80.475361;43.442419;Kitchener;Active;BS13398
542453.9352;4810076.793;6521;13397;6013;Borden Station;ION platform - Southbound;542453.878;4810076.698;-80.475368;43.442387;Kitchener;Active;BS13397
524231.5368;4803125.3998;7350;13695;7031;Boullee St;Hamilton Rd;524231.943;4803124.494;-80.700853;43.380599;Wilmot;Active;BS13695
551397.0566;4808555.4824;5497;13036;3646;Boxwood Dr;NAPA Distribution Centre;551397.05663988;4808555.48243792;-80.36500003;43.42812996;Cambridge;Active;BS13036
550965.7114;4808834.6897;5071;13037;3647;Boxwood Dr;Vondrau Dr;550965.803;4808834.631;-80.370302;43.430673;Cambridge;Active;BS13037
547188.9947;4813357.2445;8331;14771;7052;Breslau Community Centre;Flex Stop;547188.9947;4813357.2445;-80.41657156;43.47164147;Woolwich;Active;BS14771
542191.5775;4814303.1625;6109;11478;2426;Bridge St E;Bloomingdale Rd;542191.57747635;4814303.16251427;-80.47828196;43.48045703;Kitchener;Active;BS11478
542523.1511;4814138.2061;4068;11479;2427;Bridge St E;Schweitzer St;542523.15112134;4814138.20609067;-80.47419495;43.47895299;Kitchener;Active;BS11479
542711.5934;4814047.6645;7248;11480;2428;Bridge St E;Tagge St;542711.59340104;4814047.66452015;-80.47187203;43.47812702;Kitchener;Active;BS11480
542028.0212;4814385.4358;5496;11477;2425;Bridge St E;Tyson Dr;542028.02115474;4814385.43576778;-80.48029797;43.48120702;Kitchener;Active;BS11477
542072.4003;4814375.4878;5682;11491;2439;Bridge St E;Tyson Dr;542072.40028874;4814375.48779266;-80.47974999;43.48111495;Kitchener;Active;BS11491
539856.4368;4816619.601;5904;12808;3790;Bridge St W;489 Bridge St W;539856.43683015;4816619.60100991;-80.50698632;43.50144229;Waterloo;Active;BS12808
541061.2095;4815127.2297;6563;13218;4030;Bridge St W;Bechtel Park;541060.548;4815127.23;-80.492205;43.48794;Waterloo;Active;BS13218
541368.6113;4814848.674;4000;11061;2023;Bridge St W;Bridle Trail;541368.788;4814848.424;-80.488414;43.485413;Waterloo;Active;BS11061
541355.2079;4814839.9578;6972;10975;1941;Bridge St W;Bridle Trail;541354.898;4814840.156;-80.488587;43.485339;Waterloo;Active;BS10975
540610.7089;4815675.6032;3924;12696;3673;Bridge St W;Crimson Cres;540610.70894544;4815675.60315794;-80.49772698;43.49290197;Waterloo;Active;BS12696
540605.095;4815661.1491;5101;12703;3680;Bridge St W;Crimson Cres;540604.472;4815661.028;-80.497805;43.492771;Waterloo;Active;BS12703
540322.3591;4816041.0362;6366;13214;4034;Bridge St W;Dansbury Dr;540322.69;4816041.036;-80.501262;43.496208;Waterloo;Active;BS13214
540321.6392;4816011.456;7199;12702;3679;Bridge St W;Dansbury Dr;540321.367;4816011.6;-80.501281;43.495943;Waterloo;Active;BS12702
539676.0548;4816855.4982;4949;10959;1925;Bridge St W;Eastbridge Blvd;539676.265;4816855.294;-80.509198;43.503574;Waterloo;Active;BS10959
539629.1494;4816896.965;6924;13213;4035;Bridge St W;Eastbridge Blvd;539628.819;4816896.965;-80.509782;43.503952;Waterloo;Active;BS13213
538592.346;4817783.7145;4819;12955;3593;Bridge St W;Frobisher Dr;538592.34601432;4817783.71451371;-80.52253964;43.51199029;Waterloo;Active;BS12955
538968.5562;4817463.1494;5270;13205;4016;Bridge St W;Chesapeake  Dr;538968.556;4817462.991;-80.517908;43.509083;Waterloo;Active;BS13205
539517.032;4817108.9629;5737;13210;4036;Bridge St W;Chesapeake Dr;539517.548;4817108.579;-80.511143;43.505863;Waterloo;Active;BS13210
538950.8055;4817452.1505;6158;13208;4038;Bridge St W;Chesapeake Dr;538951.074;4817452.268;-80.518125;43.508987;Waterloo;Active;BS13208
539528.6075;4817125.4994;7151;13209;4037;Bridge St W;Chesapeake Dr;539529.123;4817125.446;-80.510998;43.506014;Waterloo;Active;BS13209
538790.7559;4817664.4448;6989;13206;4050;Bridge St W;Labrador Dr;538790.915;4817664.762;-80.520092;43.510909;Waterloo;Active;BS13206
540135.0557;4816253.7155;4099;12802;3784;Bridge St W;Lexington Rd;540135.05566307;4816253.71548485;-80.503567;43.49813296;Waterloo;Active;BS12802
540105.148;4816307.2946;6799;12807;3789;Bridge St W;Lexington Rd;540105.14798581;4816307.29457898;-80.50393297;43.49861699;Waterloo;Active;BS12807
538733.2883;4817680.4786;5997;13207;4051;Bridge St W;Northfield Dr E;538732.971;4817680.637;-80.520807;43.511055;Waterloo;Active;BS13207
541065.8398;4815147.735;5260;13217;4031;Bridge St W;Path to Auburn Dr;541066.501;4815147.735;-80.49213;43.488124;Waterloo;Active;BS13217
539099.6509;4817346.4269;4085;13212;4028;Bridge St W;Path to Brigantine Dr;539098.844;4817347.035;-80.516305;43.508032;Waterloo;Active;BS13212
539092.0442;4817330.8826;4327;13211;4029;Bridge St W;Path to Wissler Rd;539091.899;4817331.16;-80.516392;43.50789;Waterloo;Active;BS13211
540935.8629;4815248.2769;4436;13216;4032;Bridge St W;University Ave E;540935.532;4815248.277;-80.493742;43.489037;Waterloo;Active;BS13216
540891.4468;4815334.3131;4998;12695;3672;Bridge St W;University Ave E;540891.44676839;4815334.31313788;-80.494283;43.489813;Waterloo;Active;BS12695
540944.4619;4815272.7509;5939;13215;4033;Bridge St W;University Ave E;540944.131;4815273.082;-80.493634;43.489259;Waterloo;Active;BS13215
539905.6645;4816543.0066;6161;12801;3783;Bridge St W;Whitmore Dr;539905.6645206;4816543.00660048;-80.50638303;43.50075001;Waterloo;Active;BS12801
541695.3591;4814559.7303;4095;11060;2022;Bridge St W;Woolwich St;541695.3590583;4814559.73029064;-80.48439803;43.48279498;Kitchener;Active;BS11060
541666.3502;4814556.441;6429;10976;1942;Bridge St W;Woolwich St;541666.35017807;4814556.44096017;-80.48475699;43.48276698;Kitchener;Active;BS10976
541641.4477;4813861.7024;5185;10980;1946;Bridgeport Rd;Lancaster St W;541641.4477283;4813861.7023722;-80.48511804;43.47651297;Kitchener;Active;BS10980
541562.6654;4813818.4437;8335;14774;5034;Bridgeport Rd;Lancaster St W;541562.6654;4813818.4437;-80.48609543;43.47612785;Kitchener;Detour;BS14774
541615.6217;4813827.6693;8346;14788;5035;Bridgeport Rd;Lancaster St W;541615.6217;4813827.6693;-80.48543997;43.47620798;Kitchener;Detour;BS14788
541225.6016;4813685.7782;5292;10982;1948;Bridgeport Rd;Lang Cres;541225.6015546;4813685.77818106;-80.49027295;43.47495199;Kitchener;Active;BS10982
541285.5406;4813684.2585;4622;11052;2014;Bridgeport Rd;Leander Pl;541285.54059679;4813684.25849039;-80.48953199;43.474935;Kitchener;Active;BS11052
541442.1127;4813725.4201;3911;11053;2015;Bridgeport Rd;Mackie Pl;541442.11268828;4813725.42011206;-80.48759302;43.47529696;Kitchener;Active;BS11053
541463.8652;4813753.4344;5698;10981;1947;Bridgeport Rd;Mackie Pl;541463.86522553;4813753.43440983;-80.48732194;43.47554799;Kitchener;Active;BS10981
540347.7572;4813409.4744;6650;10984;1950;Bridgeport Rd E;Bluevale St;540347.75721669;4813409.47442189;-80.50114697;43.47251201;Waterloo;Active;BS10984
539210.7048;4813031.5913;4556;10989;1955;Bridgeport Rd E;Devitt Ave;539210.70476333;4813031.5913389;-80.51523199;43.46917001;Waterloo;Active;BS10989
539792.0285;4813309.0949;4069;10986;1952;Bridgeport Rd E;Ellis Cres;539792.02854036;4813309.09485386;-80.50802498;43.47163796;Waterloo;Active;BS10986
540544.668;4813416.323;7108;10983;1949;Bridgeport Rd E;Goldbeck Lane;540544.66797848;4813416.32302788;-80.49871197;43.47256303;Waterloo;Active;BS10983
540069.2208;4813390.5983;5108;10985;1951;Bridgeport Rd E;Margaret Ave;540069.22084221;4813390.59826408;-80.504592;43.47235702;Waterloo;Active;BS10985
538805.7349;4812912.0757;5419;10990;1956;Bridgeport Rd E;Peppler St;538805.73485826;4812912.07566597;-80.52024703;43.468115;Waterloo;Active;BS10990
539338.235;4813106.4161;4247;10988;1954;Bridgeport Rd E;Weber St N;539338.23499121;4813106.41610854;-80.51364997;43.46983704;Waterloo;Active;BS10988
538441.0326;4812838.4902;7737;14158;4099;Bridgeport Rd W;Albert St;538441.0326;4812838.4902;-80.52476087;43.46747127;Waterloo;Active;BS14158
557462.4192;4803790.3318;4720;13273;1355;Burnett Ave;Benn Dr;557462.499;4803790.411;-80.290569;43.384786;Cambridge;Active;BS13273
557325.2827;4803627.3355;5974;10391;1369;Burnett Ave;Buchanan Lane;557325.2827;4803627.33554797;-80.29228001;43.38332796;Cambridge;Active;BS10391
557801.4461;4804646.1965;8186;14606;4173;Burnett Ave;Glenvalley Dr;557801.4461;4804646.1965;-80.28629427;43.39246504;Cambridge;Active;BS14606
557713.4989;4804035.2043;5063;10392;1370;Burnett Ave;Chimney Hill Dr;557713.4989;4804035.146;-80.287448;43.38697;Cambridge;Active;BS10392
557899.3577;4804325.0498;8173;14605;4172;Burnett Ave;Saginaw Pky;557899.3577;4804325.0498;-80.28511938;43.38956596;Cambridge;Active;BS14605
557437.8755;4805163.6552;8458;14913;4175;Burnett Ave;Wood Grove Cres;557437.8755;4805163.6552;-80.2907288;43.39715205;Cambridge;Active;BS14913
554864.2199;4804657.2734;6230;13714;99001;Cambridge Centre;Destination Board 1;554863.844;4804657.337;-80.322563;43.392786;Cambridge;Active;BS13714
554866.0149;4804650.4234;5890;13715;99002;Cambridge Centre;Destination Board 2;554866.208;4804650.51;-80.322534;43.392724;Cambridge;Active;BS13715
554871.7109;4804653.937;8031;14474;80001;Cambridge Centre Station;Bike Shelter;554871.7109;4804653.937;-80.32246597;43.39275476;Cambridge;Active;BS14474
554870.6559;4804629.0756;5586;13708;1058;Cambridge Centre Station;Stop 1058;554870.603;4804628.936;-80.322482;43.39253;Cambridge;Active;BS13708
554850.1023;4804624.7327;4606;13709;1063;Cambridge Centre Station;Stop 1063;554850.156;4804624.873;-80.322735;43.392495;Cambridge;Active;BS13709
554869.1522;4804669.9592;8461;14924;1064;Cambridge Centre Station;Stop 1064;554869.1522;4804669.9592;-80.32249595;43.39289921;Cambridge;Active;BS14924
554871.6408;4804670.3427;5319;13711;1065;Cambridge Centre Station;Stop 1065;554871.727;4804670.15;-80.322464;43.392901;Cambridge;Active;BS13711
554842.7051;4804676.1599;4375;13712;1066;Cambridge Centre Station;Stop 1066;554842.662;4804676.257;-80.322822;43.392958;Cambridge;Active;BS13712
554887.2657;4804637.6082;6971;13410;6020;Cambridge Centre Station;Stop 6020;554887.374;4804637.367;-80.322274;43.392604;Cambridge;Active;BS13410
555695.1026;4804447.1675;6708;13326;1279;Can-Amera Pky;Conestoga Blvd;555695.261;4804447.326;-80.312319;43.390834;Cambridge;Active;BS13326
555714.1526;4804433.515;7346;13327;1280;Can-Amera Pky;Conestoga Blvd;555714.153;4804433.356;-80.312087;43.390707;Cambridge;Active;BS13327
556378.1403;4804794.8679;4879;10378;1357;Can-Amera Pky;Franklin Blvd;556378.1403;4804794.86790014;-80.30385198;43.39391196;Cambridge;Active;BS10378
556394.1609;4804763.0493;8253;14684;4212;Can-Amera Pky;Franklin Blvd;556394.1609;4804763.0493;-80.30365746;43.39362427;Cambridge;Active;BS14684
555964.0906;4804679.7545;7740;14160;4093;Can-Amera Pky;Path to Lena Cres;555964.0906;4804679.7545;-80.30897601;43.39290651;Cambridge;Active;BS14160
538571.2598;4812247.9582;5107;10996;1960;Caroline St S;Willis Way;538571.264;4812247.95;-80.523193;43.462147;Waterloo;Active;BS10996
538562.2165;4812242.8755;6651;13790;1270;Caroline St S;Willis Way Station;538562.268;4812242.843;-80.523304;43.462102;Waterloo;Active;BS13790
554427.0589;4800074.8871;7039;11315;2267;Cedar St;175 Cedar St;554427.059;4800075.099;-80.328411;43.35156;Cambridge;Active;BS11315
555262.8651;4800288.8251;4872;12900;3863;Cedar St;Grand Ave N;555262.86511691;4800288.82509212;-80.31807701;43.35342318;Cambridge;Active;BS12900
555300.0044;4800269.1191;6742;12904;3862;Cedar St;Grand Ave S;555300.00439962;4800269.11910322;-80.31762075;43.35324301;Cambridge;Active;BS12904
554003.0585;4799989.8845;7540;13944;2290;Cedar St;Southgate Rd;554003.059;4799990.149;-80.333651;43.350826;Cambridge;Active;BS13944
554838.8143;4800190.835;5140;12901;3864;Cedar St;St Andrews St;554838.81432815;4800190.83503771;-80.32331909;43.35257196;Cambridge;Active;BS12901
554787.2448;4800163.1407;6176;12903;3861;Cedar St;St Andrews St;554787.24481792;4800163.14067482;-80.32395815;43.35232637;Cambridge;Active;BS12903
554350.5614;4800074.8386;5313;11297;2249;Cedar St;Westgate Plaza;554350.56139569;4800074.83864844;-80.32935495;43.35156302;Cambridge;Active;BS11297
536262.4196;4814847.5817;4953;10154;1149;Cedarbrae Ave;Glen Forrest Blvd;536262.4196;4814847.58169932;-80.55156004;43.48567001;Waterloo;Active;BS10154
536250.9332;4814848.9614;5190;10190;1184;Cedarbrae Ave;Glen Forrest Blvd;536250.9332;4814848.96141848;-80.55170199;43.48568299;Waterloo;Active;BS10190
536380.3403;4815101.3025;4153;10155;1150;Cedarbrae Ave;Heasley Park Trail;536380.3403;4815101.30250831;-80.55008486;43.4879488;Waterloo;Active;BS10155
536367.9994;4815108.2586;5989;10189;1183;Cedarbrae Ave;Heasley Park Trail;536367.9994;4815108.25863928;-80.55023701;43.48801203;Waterloo;Active;BS10189
536701.618;4815334.7425;6417;10187;1181;Cedarbrae Ave;Mount Anne Dr;536701.618;4815334.74253914;-80.54609601;43.490035;Waterloo;Active;BS10187
536543.0669;4815287.1222;4576;10157;1152;Cedarbrae Ave;Sprucehill Ave;536543.0669;4815287.12223211;-80.54806001;43.48961399;Waterloo;Active;BS10157
536569.8659;4815310.3675;6728;10188;1182;Cedarbrae Ave;Sprucehill Ave;536569.8659;4815310.36750061;-80.54772703;43.48982198;Waterloo;Active;BS10188
546092.0203;4813507.0562;6951;12642;3572;Centennial Rd;75 Centennial Rd;546091.909;4813506.689;-80.430122;43.473055;Kitchener;Active;BS12642
545811.7804;4813369.7672;6975;13192;4011;Centennial Rd;9 Centennial Rd;545811.45;4813369.767;-80.433601;43.47184;Kitchener;Active;BS13192
546164.516;4813752.4946;5539;12641;3571;Centennial Rd;Centennial Crt;546164.51596247;4813752.49460113;-80.42920374;43.47526418;Kitchener;Active;BS12641
540530.3616;4811272.6293;5395;13390;6115;Central Station;ION platform - Northbound;540530.262;4811272.601;-80.499049;43.453262;Kitchener;Active;BS13390
540520.4592;4811252.2104;4666;13389;6009;Central Station;ION platform - Southbound;540520.472;4811252.36;-80.499172;43.45308;Kitchener;Active;BS13389
